Make,Model,Model Year,Incident Date,Incident Time (24:00),City,State,Roadway Type,Roadway Surface,Roadway Description,Posted Speed Limit (MPH),Lighting,Clear,Snow,Cloudy,Fog/Smoke,Rain,Severe Wind,Injuries,Passengers Belted
Jaguar,I-Pace,2021,October 2021,15:51,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,30.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,October 2021,15:51,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,30.0,Daylight,1,0,0,0,0,0,1,1
EZ10,GEN2,2018,October 2021,08:23,Golden,CO ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,0
Jaguar,I-Pace,2021,October 2021,15:51,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,30.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,October 2021,15:51,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,30.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,August 2021,07:30,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,August 2021,16:15,San Francisco,CA ,Intersection,Snow / Slush / Ice,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,August 2021,08:04,San Francisco,CA ,Street,Dry,No Unusual Conditions,30.0,Daylight,0,0,1,0,0,0,0,1
Jaguar,I-Pace,2021,August 2021,17:41,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,August 2021,16:48,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
NAVYA,Arma ,2016,September 2021,16:43,Orlando,FL ,Street,Dry,No Unusual Conditions,,Daylight,1,0,0,0,0,0,0,0
Local Motors,Olli 1.0,2019,August 2021,17:00,Mammoth,WY ,Parking Lot,Dry,No Unusual Conditions,15.0,Daylight,1,0,0,0,0,0,0,0
Jaguar,I-Pace,2021,August 2021,07:30,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,August 2021,08:04,San Francisco,CA ,Street,Dry,No Unusual Conditions,30.0,Daylight,0,0,1,0,0,0,0,1
Jaguar,I-Pace,2021,August 2021,16:15,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Chevrolet,Bolt,2020,August 2021,12:58,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
OLLI,1.0,2019,August 2021,,,WY ,Parking Lot,Dry,No Unusual Conditions,,Daylight,1,0,0,0,0,0,0,0
Ford,Fusion,2019,August 2021,08:10,Miami,FL ,Street,Dry,No Unusual Conditions,30.0,Daylight,1,0,0,0,0,0,0,1
Local Motors,Olli,2019,August 2021,20:00,Yellowstone National Park,WY ,Parking Lot,Dry,No Unusual Conditions,15.0,Daylight,1,0,0,0,0,0,0,0
Toyota,Highlander,2019,September 2021,08:02,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,1
Lexus,RX450H,2020,August 2021,11:16,Indianapolis,IN ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Chrysler,Pacifica,2017,September 2021,13:54,Tempe,AZ ,Street,Dry,No Unusual Conditions,45.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,August 2021,17:41,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Chrysler,Pacifica,2017,September 2021,13:54,Tempe,AZ ,Street,Dry,No Unusual Conditions,45.0,Daylight,1,0,0,0,0,0,0,1
Ford,Fusion,2019,September 2021,13:18,Miami Beach,FL ,Street,Dry,"Other, see Narrative",30.0,Daylight,1,0,0,0,0,0,0,1
Ford,Fusion,2019,September 2021,13:18,Miami Beach,FL ,Street,Dry,"Other, see Narrative",30.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,August 2021,17:41,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Lexus,RX450H,2020,August 2021,11:30,Ann Arbor,MI ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Lexus,RX450H,2020,August 2021,11:16,Indianapolis,IN ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Chevrolet,Bolt,2020,August 2021,23:05,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,1,1
Chrysler,Pacifica,2017,September 2021,13:54,Tempe,AZ ,Street,Dry,No Unusual Conditions,45.0,Daylight,1,0,0,0,0,0,0,1
Chrysler,Pacifica,2017,September 2021,13:54,Tempe,AZ ,Street,Dry,No Unusual Conditions,45.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,August 2021,17:41,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Ford,Fusion,2019,September 2021,13:18,Miami Beach,FL ,Street,Dry,"Other, see Narrative",30.0,Daylight,1,0,0,0,0,0,0,1
Ford,Fusion,2019,September 2021,13:18,Miami Beach,FL ,Street,Dry,"Other, see Narrative",30.0,Daylight,1,0,0,0,0,0,0,1
Ford,Fusion,2019,September 2021,13:18,Miami Beach,FL ,Street,Dry,"Other, see Narrative",30.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,August 2021,17:41,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Chevrolet,Bolt,2020,August 2021,23:05,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,1,1
Lexus,RX450H,2020,July 2021,16:15,Indianapolis,IN ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Toyota,Highlander,2016,August 2021,22:18,Las Vegas,NV ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,1
Toyota,Highlander,2016,July 2021,23:34,Las Vegas,NV ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,1
Chevrolet,Bolt,2020,July 2021,21:38,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,1
Toyota,Highlander,2016,July 2021,08:44,Las Vegas,NV ,Street,Dry,No Unusual Conditions,35.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,July 2021,16:47,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Chrysler,Pacifica,2017,July 2021,15:10,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,0,0,1,0,0,0,0,1
Ford,Fusion,2019,July 2021,09:50,Miami,FL ,Street,Dry,No Unusual Conditions,30.0,Daylight,1,0,0,0,0,0,0,1
Ford,Fusion,2019,July 2021,16:33,Austin,TX ,Intersection,Dry,No Unusual Conditions,30.0,Daylight,1,0,0,0,0,0,0,1
Lexus,RX450H,2020,July 2021,16:15,Indianapolis,IN ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Lincoln,MKZ,2017,July 2021,11:35,San Jose,CA ,Street,Dry,No Unusual Conditions,35.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,August 2021,16:48,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Ford,Fusion,2019,July 2021,09:26,Washington DC,DC ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,1,1
Jaguar,I-Pace,2021,August 2021,16:48,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,August 2021,16:48,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Ford,Fusion,2019,July 2021,09:26,Washington DC,DC ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,1,1
Cruise,AV,2020,July 2021,13:15,San Francisco,CA ,Street,Dry,Work Zone,25.0,Daylight,1,0,0,0,0,0,1,1
Cruise,AV,2020,July 2021,13:15,San Francisco,CA ,Street,Dry,Work Zone,25.0,Daylight,1,0,0,0,0,0,1,1
Ford,Fusion,2019,July 2021,09:26,Washington DC,DC ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,1,1
Jaguar,I-Pace,2021,July 2021,16:47,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,July 2021,16:47,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Chrysler,Pacifica,2017,July 2021,15:10,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,0,0,1,0,0,0,0,1
Chrysler,Pacifica,2017,July 2021,15:10,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,0,0,1,0,0,0,0,1
Jaguar,I-Pace,2021,July 2021,16:47,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,July 2021,16:47,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Chrysler,Pacifica,2017,July 2021,15:10,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,0,0,1,0,0,0,0,1
Chrysler,Pacifica,2017,July 2021,15:10,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,0,0,1,0,0,0,0,1
